edition	version	module	ordinal	name
classic	1.11b	Bnclient.dll	21	?UpdateGatewaysFromIni@BNGatewayAccess@@QAGXPAD@Z
classic	1.11b	Bnclient.dll	22	?WriteDefaultGatewayList@BNGatewayAccess@@AAEXXZ
classic	1.11b	Bnclient.dll	23	QueryInterface
classic	1.12a	Bnclient.dll	1	??4BNGatewayAccess@@QAEAAV0@ABV0@@Z
classic	1.12a	Bnclient.dll	2	?CurGateway@BNGatewayAccess@@QAGHXZ
classic	1.12a	Bnclient.dll	3	?DNS@BNGatewayAccess@@QAGPADH@Z
classic	1.12a	Bnclient.dll	4	?FindKey@BNGatewayAccess@@AAEPADPAD0@Z
classic	1.12a	Bnclient.dll	5	?FindSection@BNGatewayAccess@@AAEPADPAD0@Z
classic	1.12a	Bnclient.dll	6	?GMT@BNGatewayAccess@@QAGHH@Z
classic	1.12a	Bnclient.dll	7	?GetBattlenetGatewayList@BNGatewayAccess@@AAEXXZ
classic	1.12a	Bnclient.dll	8	?GetBattlenetRealmsList@BNGatewayAccess@@AAEXXZ
classic	1.12a	Bnclient.dll	9	?GetGatewayList@BNGatewayAccess@@AAEXPBD@Z
classic	1.12a	Bnclient.dll	10	?GetSystemTimeZone@BNGatewayAccess@@AAEHXZ
classic	1.12a	Bnclient.dll	11	?Load@BNGatewayAccess@@QAGXXZ
classic	1.12a	Bnclient.dll	12	?Name@BNGatewayAccess@@QAGPADH@Z
classic	1.12a	Bnclient.dll	13	?Nth@BNGatewayAccess@@AAEPADH@Z
classic	1.12a	Bnclient.dll	14	?NumGateways@BNGatewayAccess@@QAGHXZ
classic	1.12a	Bnclient.dll	15	?PickClosestZone@BNGatewayAccess@@AAEXH@Z
classic	1.12a	Bnclient.dll	16	?Realm@BNGatewayAccess@@QAGPADH@Z
classic	1.12a	Bnclient.dll	17	?SaveAndUnload@BNGatewayAccess@@QAGXXZ
classic	1.12a	Bnclient.dll	18	?SetCurGateway@BNGatewayAccess@@QAGXH@Z
classic	1.12a	Bnclient.dll	19	?SkipEOL@BNGatewayAccess@@AAEPADPAD0@Z
classic	1.12a	Bnclient.dll	20	?SkipToEOL@BNGatewayAccess@@AAEPADPAD0@Z
classic	1.12a	Bnclient.dll	21	?UpdateGatewaysFromIni@BNGatewayAccess@@QAGXPAD@Z
classic	1.12a	Bnclient.dll	22	?WriteDefaultGatewayList@BNGatewayAccess@@AAEXXZ
classic	1.12a	Bnclient.dll	23	QueryInterface
classic	1.13c	Bnclient.dll	1	??4BNGatewayAccess@@QAEAAV0@ABV0@@Z
classic	1.13c	Bnclient.dll	2	?CurGateway@BNGatewayAccess@@QAGHXZ
classic	1.13c	Bnclient.dll	3	?DNS@BNGatewayAccess@@QAGPADH@Z
classic	1.13c	Bnclient.dll	4	?FindKey@BNGatewayAccess@@AAEPADPAD0@Z
classic	1.13c	Bnclient.dll	5	?FindSection@BNGatewayAccess@@AAEPADPAD0@Z
classic	1.13c	Bnclient.dll	6	?GMT@BNGatewayAccess@@QAGHH@Z
classic	1.13c	Bnclient.dll	7	?GetBattlenetGatewayList@BNGatewayAccess@@AAEXXZ
classic	1.13c	Bnclient.dll	8	?GetBattlenetRealmsList@BNGatewayAccess@@AAEXXZ
classic	1.13c	Bnclient.dll	9	?GetGatewayList@BNGatewayAccess@@AAEXPBD@Z
classic	1.13c	Bnclient.dll	10	?GetSystemTimeZone@BNGatewayAccess@@AAEHXZ
classic	1.13c	Bnclient.dll	11	?Load@BNGatewayAccess@@QAGXXZ
classic	1.13c	Bnclient.dll	12	?Name@BNGatewayAccess@@QAGPADH@Z
classic	1.13c	Bnclient.dll	13	?Nth@BNGatewayAccess@@AAEPADH@Z
classic	1.13c	Bnclient.dll	14	?NumGateways@BNGatewayAccess@@QAGHXZ
classic	1.13c	Bnclient.dll	15	?PickClosestZone@BNGatewayAccess@@AAEXH@Z
classic	1.13c	Bnclient.dll	16	?Realm@BNGatewayAccess@@QAGPADH@Z
classic	1.13c	Bnclient.dll	17	?SaveAndUnload@BNGatewayAccess@@QAGXXZ
classic	1.13c	Bnclient.dll	18	?SetCurGateway@BNGatewayAccess@@QAGXH@Z
classic	1.13c	Bnclient.dll	19	?SkipEOL@BNGatewayAccess@@AAEPADPAD0@Z
classic	1.13c	Bnclient.dll	20	?SkipToEOL@BNGatewayAccess@@AAEPADPAD0@Z
classic	1.13c	Bnclient.dll	21	?UpdateGatewaysFromIni@BNGatewayAccess@@QAGXPAD@Z
classic	1.13c	Bnclient.dll	22	?WriteDefaultGatewayList@BNGatewayAccess@@AAEXXZ
classic	1.13c	Bnclient.dll	23	QueryInterface
classic	1.13d	Bnclient.dll	1	??4BNGatewayAccess@@QAEAAV0@ABV0@@Z
classic	1.13d	Bnclient.dll	2	?CurGateway@BNGatewayAccess@@QAGHXZ
classic	1.13d	Bnclient.dll	3	?DNS@BNGatewayAccess@@QAGPADH@Z
classic	1.13d	Bnclient.dll	4	?FindKey@BNGatewayAccess@@AAEPADPAD0@Z
classic	1.13d	Bnclient.dll	5	?FindSection@BNGatewayAccess@@AAEPADPAD0@Z
classic	1.13d	Bnclient.dll	6	?GMT@BNGatewayAccess@@QAGHH@Z
classic	1.13d	Bnclient.dll	7	?GetBattlenetGatewayList@BNGatewayAccess@@AAEXXZ
classic	1.13d	Bnclient.dll	8	?GetBattlenetRealmsList@BNGatewayAccess@@AAEXXZ
classic	1.13d	Bnclient.dll	9	?GetGatewayList@BNGatewayAccess@@AAEXPBD@Z
classic	1.13d	Bnclient.dll	10	?GetSystemTimeZone@BNGatewayAccess@@AAEHXZ
classic	1.13d	Bnclient.dll	11	?Load@BNGatewayAccess@@QAGXXZ
classic	1.13d	Bnclient.dll	12	?Name@BNGatewayAccess@@QAGPADH@Z
classic	1.13d	Bnclient.dll	13	?Nth@BNGatewayAccess@@AAEPADH@Z
classic	1.13d	Bnclient.dll	14	?NumGateways@BNGatewayAccess@@QAGHXZ
classic	1.13d	Bnclient.dll	15	?PickClosestZone@BNGatewayAccess@@AAEXH@Z
classic	1.13d	Bnclient.dll	16	?Realm@BNGatewayAccess@@QAGPADH@Z
classic	1.13d	Bnclient.dll	17	?SaveAndUnload@BNGatewayAccess@@QAGXXZ
classic	1.13d	Bnclient.dll	18	?SetCurGateway@BNGatewayAccess@@QAGXH@Z
classic	1.13d	Bnclient.dll	19	?SkipEOL@BNGatewayAccess@@AAEPADPAD0@Z
classic	1.13d	Bnclient.dll	20	?SkipToEOL@BNGatewayAccess@@AAEPADPAD0@Z
classic	1.13d	Bnclient.dll	21	?UpdateGatewaysFromIni@BNGatewayAccess@@QAGXPAD@Z
classic	1.13d	Bnclient.dll	22	?WriteDefaultGatewayList@BNGatewayAccess@@AAEXXZ
classic	1.13d	Bnclient.dll	23	QueryInterface
lod	1.07	Bnclient.dll	1	??4BNGatewayAccess@@QAEAAV0@ABV0@@Z
lod	1.07	Bnclient.dll	2	?CurGateway@BNGatewayAccess@@QAGHXZ
lod	1.07	Bnclient.dll	3	?DNS@BNGatewayAccess@@QAGPADH@Z
lod	1.07	Bnclient.dll	4	?FindKey@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.07	Bnclient.dll	5	?FindSection@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.07	Bnclient.dll	6	?GMT@BNGatewayAccess@@QAGHH@Z
lod	1.07	Bnclient.dll	7	?GetBattlenetGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.07	Bnclient.dll	8	?GetBattlenetRealmsList@BNGatewayAccess@@AAEXXZ
lod	1.07	Bnclient.dll	9	?GetGatewayList@BNGatewayAccess@@AAEXPBD@Z
lod	1.07	Bnclient.dll	10	?GetSystemTimeZone@BNGatewayAccess@@AAEHXZ
lod	1.07	Bnclient.dll	11	?Load@BNGatewayAccess@@QAGXXZ
lod	1.07	Bnclient.dll	12	?Name@BNGatewayAccess@@QAGPADH@Z
lod	1.07	Bnclient.dll	13	?Nth@BNGatewayAccess@@AAEPADH@Z
lod	1.07	Bnclient.dll	14	?NumGateways@BNGatewayAccess@@QAGHXZ
lod	1.07	Bnclient.dll	15	?PickClosestZone@BNGatewayAccess@@AAEXH@Z
lod	1.07	Bnclient.dll	16	?Realm@BNGatewayAccess@@QAGPADH@Z
lod	1.07	Bnclient.dll	17	?SetCurGateway@BNGatewayAccess@@QAGXH@Z
lod	1.07	Bnclient.dll	18	?SkipEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.07	Bnclient.dll	19	?SkipToEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.07	Bnclient.dll	20	?Unload@BNGatewayAccess@@QAGXXZ
lod	1.07	Bnclient.dll	21	?UpdateGatewaysFromIni@BNGatewayAccess@@QAGXPAD@Z
lod	1.07	Bnclient.dll	22	?WriteDefaultGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.07	Bnclient.dll	23	QueryInterface
lod	1.07_Beta	Bnclient.dll	1	??4BNGatewayAccess@@QAEAAV0@ABV0@@Z
lod	1.07_Beta	Bnclient.dll	2	?CurGateway@BNGatewayAccess@@QAGHXZ
lod	1.07_Beta	Bnclient.dll	3	?DNS@BNGatewayAccess@@QAGPADH@Z
lod	1.07_Beta	Bnclient.dll	4	?FindKey@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.07_Beta	Bnclient.dll	5	?FindSection@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.07_Beta	Bnclient.dll	6	?GMT@BNGatewayAccess@@QAGHH@Z
lod	1.07_Beta	Bnclient.dll	7	?GetBattlenetGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.07_Beta	Bnclient.dll	8	?GetBattlenetRealmsList@BNGatewayAccess@@AAEXXZ
lod	1.07_Beta	Bnclient.dll	9	?GetGatewayList@BNGatewayAccess@@AAEXPBD@Z
lod	1.07_Beta	Bnclient.dll	10	?GetSystemTimeZone@BNGatewayAccess@@AAEHXZ
lod	1.07_Beta	Bnclient.dll	11	?Load@BNGatewayAccess@@QAGXXZ
lod	1.07_Beta	Bnclient.dll	12	?Name@BNGatewayAccess@@QAGPADH@Z
lod	1.07_Beta	Bnclient.dll	13	?Nth@BNGatewayAccess@@AAEPADH@Z
lod	1.07_Beta	Bnclient.dll	14	?NumGateways@BNGatewayAccess@@QAGHXZ
lod	1.07_Beta	Bnclient.dll	15	?PickClosestZone@BNGatewayAccess@@AAEXH@Z
lod	1.07_Beta	Bnclient.dll	16	?Realm@BNGatewayAccess@@QAGPADH@Z
lod	1.07_Beta	Bnclient.dll	17	?SetCurGateway@BNGatewayAccess@@QAGXH@Z
lod	1.07_Beta	Bnclient.dll	18	?SkipEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.07_Beta	Bnclient.dll	19	?SkipToEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.07_Beta	Bnclient.dll	20	?Unload@BNGatewayAccess@@QAGXXZ
lod	1.07_Beta	Bnclient.dll	21	?UpdateGatewaysFromIni@BNGatewayAccess@@QAGXPAD@Z
lod	1.07_Beta	Bnclient.dll	22	?WriteDefaultGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.07_Beta	Bnclient.dll	23	QueryInterface
lod	1.08	Bnclient.dll	1	??4BNGatewayAccess@@QAEAAV0@ABV0@@Z
lod	1.08	Bnclient.dll	2	?CurGateway@BNGatewayAccess@@QAGHXZ
lod	1.08	Bnclient.dll	3	?DNS@BNGatewayAccess@@QAGPADH@Z
lod	1.08	Bnclient.dll	4	?FindKey@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.08	Bnclient.dll	5	?FindSection@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.08	Bnclient.dll	6	?GMT@BNGatewayAccess@@QAGHH@Z
lod	1.08	Bnclient.dll	7	?GetBattlenetGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.08	Bnclient.dll	8	?GetBattlenetRealmsList@BNGatewayAccess@@AAEXXZ
lod	1.08	Bnclient.dll	9	?GetGatewayList@BNGatewayAccess@@AAEXPBD@Z
lod	1.08	Bnclient.dll	10	?GetSystemTimeZone@BNGatewayAccess@@AAEHXZ
lod	1.08	Bnclient.dll	11	?Load@BNGatewayAccess@@QAGXXZ
lod	1.08	Bnclient.dll	12	?Name@BNGatewayAccess@@QAGPADH@Z
lod	1.08	Bnclient.dll	13	?Nth@BNGatewayAccess@@AAEPADH@Z
lod	1.08	Bnclient.dll	14	?NumGateways@BNGatewayAccess@@QAGHXZ
lod	1.08	Bnclient.dll	15	?PickClosestZone@BNGatewayAccess@@AAEXH@Z
lod	1.08	Bnclient.dll	16	?Realm@BNGatewayAccess@@QAGPADH@Z
lod	1.08	Bnclient.dll	17	?SetCurGateway@BNGatewayAccess@@QAGXH@Z
lod	1.08	Bnclient.dll	18	?SkipEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.08	Bnclient.dll	19	?SkipToEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.08	Bnclient.dll	20	?Unload@BNGatewayAccess@@QAGXXZ
lod	1.08	Bnclient.dll	21	?UpdateGatewaysFromIni@BNGatewayAccess@@QAGXPAD@Z
lod	1.08	Bnclient.dll	22	?WriteDefaultGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.08	Bnclient.dll	23	QueryInterface
lod	1.09	Bnclient.dll	1	??4BNGatewayAccess@@QAEAAV0@ABV0@@Z
lod	1.09	Bnclient.dll	2	?CurGateway@BNGatewayAccess@@QAGHXZ
lod	1.09	Bnclient.dll	3	?DNS@BNGatewayAccess@@QAGPADH@Z
lod	1.09	Bnclient.dll	4	?FindKey@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.09	Bnclient.dll	5	?FindSection@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.09	Bnclient.dll	6	?GMT@BNGatewayAccess@@QAGHH@Z
lod	1.09	Bnclient.dll	7	?GetBattlenetGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.09	Bnclient.dll	8	?GetBattlenetRealmsList@BNGatewayAccess@@AAEXXZ
lod	1.09	Bnclient.dll	9	?GetGatewayList@BNGatewayAccess@@AAEXPBD@Z
lod	1.09	Bnclient.dll	10	?GetSystemTimeZone@BNGatewayAccess@@AAEHXZ
lod	1.09	Bnclient.dll	11	?Load@BNGatewayAccess@@QAGXXZ
lod	1.09	Bnclient.dll	12	?Name@BNGatewayAccess@@QAGPADH@Z
lod	1.09	Bnclient.dll	13	?Nth@BNGatewayAccess@@AAEPADH@Z
lod	1.09	Bnclient.dll	14	?NumGateways@BNGatewayAccess@@QAGHXZ
lod	1.09	Bnclient.dll	15	?PickClosestZone@BNGatewayAccess@@AAEXH@Z
lod	1.09	Bnclient.dll	16	?Realm@BNGatewayAccess@@QAGPADH@Z
lod	1.09	Bnclient.dll	17	?SetCurGateway@BNGatewayAccess@@QAGXH@Z
lod	1.09	Bnclient.dll	18	?SkipEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.09	Bnclient.dll	19	?SkipToEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.09	Bnclient.dll	20	?Unload@BNGatewayAccess@@QAGXXZ
lod	1.09	Bnclient.dll	21	?UpdateGatewaysFromIni@BNGatewayAccess@@QAGXPAD@Z
lod	1.09	Bnclient.dll	22	?WriteDefaultGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.09	Bnclient.dll	23	QueryInterface
lod	1.09b	Bnclient.dll	1	??4BNGatewayAccess@@QAEAAV0@ABV0@@Z
lod	1.09b	Bnclient.dll	2	?CurGateway@BNGatewayAccess@@QAGHXZ
lod	1.09b	Bnclient.dll	3	?DNS@BNGatewayAccess@@QAGPADH@Z
lod	1.09b	Bnclient.dll	4	?FindKey@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.09b	Bnclient.dll	5	?FindSection@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.09b	Bnclient.dll	6	?GMT@BNGatewayAccess@@QAGHH@Z
lod	1.09b	Bnclient.dll	7	?GetBattlenetGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.09b	Bnclient.dll	8	?GetBattlenetRealmsList@BNGatewayAccess@@AAEXXZ
lod	1.09b	Bnclient.dll	9	?GetGatewayList@BNGatewayAccess@@AAEXPBD@Z
lod	1.09b	Bnclient.dll	10	?GetSystemTimeZone@BNGatewayAccess@@AAEHXZ
lod	1.09b	Bnclient.dll	11	?Load@BNGatewayAccess@@QAGXXZ
lod	1.09b	Bnclient.dll	12	?Name@BNGatewayAccess@@QAGPADH@Z
lod	1.09b	Bnclient.dll	13	?Nth@BNGatewayAccess@@AAEPADH@Z
lod	1.09b	Bnclient.dll	14	?NumGateways@BNGatewayAccess@@QAGHXZ
lod	1.09b	Bnclient.dll	15	?PickClosestZone@BNGatewayAccess@@AAEXH@Z
lod	1.09b	Bnclient.dll	16	?Realm@BNGatewayAccess@@QAGPADH@Z
lod	1.09b	Bnclient.dll	17	?SetCurGateway@BNGatewayAccess@@QAGXH@Z
lod	1.09b	Bnclient.dll	18	?SkipEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.09b	Bnclient.dll	19	?SkipToEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.09b	Bnclient.dll	20	?Unload@BNGatewayAccess@@QAGXXZ
lod	1.09b	Bnclient.dll	21	?UpdateGatewaysFromIni@BNGatewayAccess@@QAGXPAD@Z
lod	1.09b	Bnclient.dll	22	?WriteDefaultGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.09b	Bnclient.dll	23	QueryInterface
lod	1.09d	Bnclient.dll	1	??4BNGatewayAccess@@QAEAAV0@ABV0@@Z
lod	1.09d	Bnclient.dll	2	?CurGateway@BNGatewayAccess@@QAGHXZ
lod	1.09d	Bnclient.dll	3	?DNS@BNGatewayAccess@@QAGPADH@Z
lod	1.09d	Bnclient.dll	4	?FindKey@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.09d	Bnclient.dll	5	?FindSection@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.09d	Bnclient.dll	6	?GMT@BNGatewayAccess@@QAGHH@Z
lod	1.09d	Bnclient.dll	7	?GetBattlenetGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.09d	Bnclient.dll	8	?GetBattlenetRealmsList@BNGatewayAccess@@AAEXXZ
lod	1.09d	Bnclient.dll	9	?GetGatewayList@BNGatewayAccess@@AAEXPBD@Z
lod	1.09d	Bnclient.dll	10	?GetSystemTimeZone@BNGatewayAccess@@AAEHXZ
lod	1.09d	Bnclient.dll	11	?Load@BNGatewayAccess@@QAGXXZ
lod	1.09d	Bnclient.dll	12	?Name@BNGatewayAccess@@QAGPADH@Z
lod	1.09d	Bnclient.dll	13	?Nth@BNGatewayAccess@@AAEPADH@Z
lod	1.09d	Bnclient.dll	14	?NumGateways@BNGatewayAccess@@QAGHXZ
lod	1.09d	Bnclient.dll	15	?PickClosestZone@BNGatewayAccess@@AAEXH@Z
lod	1.09d	Bnclient.dll	16	?Realm@BNGatewayAccess@@QAGPADH@Z
lod	1.09d	Bnclient.dll	17	?SetCurGateway@BNGatewayAccess@@QAGXH@Z
lod	1.09d	Bnclient.dll	18	?SkipEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.09d	Bnclient.dll	19	?SkipToEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.09d	Bnclient.dll	20	?Unload@BNGatewayAccess@@QAGXXZ
lod	1.09d	Bnclient.dll	21	?UpdateGatewaysFromIni@BNGatewayAccess@@QAGXPAD@Z
lod	1.09d	Bnclient.dll	22	?WriteDefaultGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.09d	Bnclient.dll	23	QueryInterface
lod	1.10b_Beta_1	Bnclient.dll	1	??4BNGatewayAccess@@QAEAAV0@ABV0@@Z
lod	1.10b_Beta_1	Bnclient.dll	2	?CurGateway@BNGatewayAccess@@QAGHXZ
lod	1.10b_Beta_1	Bnclient.dll	3	?Name@BNGatewayAccess@@QAGPADH@Z
lod	1.10b_Beta_1	Bnclient.dll	4	?NumGateways@BNGatewayAccess@@QAGHXZ
lod	1.10b_Beta_1	Bnclient.dll	5	?Realm@BNGatewayAccess@@QAGPADH@Z
lod	1.10b_Beta_1	Bnclient.dll	6	?SetCurGateway@BNGatewayAccess@@QAGXH@Z
lod	1.10b_Beta_1	Bnclient.dll	7	QueryInterface
lod	1.10f	Bnclient.dll	1	??4BNGatewayAccess@@QAEAAV0@ABV0@@Z
lod	1.10f	Bnclient.dll	2	?CurGateway@BNGatewayAccess@@QAGHXZ
lod	1.10f	Bnclient.dll	3	?DNS@BNGatewayAccess@@QAGPADH@Z
lod	1.10f	Bnclient.dll	4	?FindKey@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.10f	Bnclient.dll	5	?FindSection@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.10f	Bnclient.dll	6	?GMT@BNGatewayAccess@@QAGHH@Z
lod	1.10f	Bnclient.dll	7	?GetBattlenetGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.10f	Bnclient.dll	8	?GetBattlenetRealmsList@BNGatewayAccess@@AAEXXZ
lod	1.10f	Bnclient.dll	9	?GetGatewayList@BNGatewayAccess@@AAEXPBD@Z
lod	1.10f	Bnclient.dll	10	?GetSystemTimeZone@BNGatewayAccess@@AAEHXZ
lod	1.10f	Bnclient.dll	11	?Load@BNGatewayAccess@@QAGXXZ
lod	1.10f	Bnclient.dll	12	?Name@BNGatewayAccess@@QAGPADH@Z
lod	1.10f	Bnclient.dll	13	?Nth@BNGatewayAccess@@AAEPADH@Z
lod	1.10f	Bnclient.dll	14	?NumGateways@BNGatewayAccess@@QAGHXZ
lod	1.10f	Bnclient.dll	15	?PickClosestZone@BNGatewayAccess@@AAEXH@Z
lod	1.10f	Bnclient.dll	16	?Realm@BNGatewayAccess@@QAGPADH@Z
lod	1.10f	Bnclient.dll	17	?SaveAndUnload@BNGatewayAccess@@QAGXXZ
lod	1.10f	Bnclient.dll	18	?SetCurGateway@BNGatewayAccess@@QAGXH@Z
lod	1.10f	Bnclient.dll	19	?SkipEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.10f	Bnclient.dll	20	?SkipToEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.10f	Bnclient.dll	21	?UpdateGatewaysFromIni@BNGatewayAccess@@QAGXPAD@Z
lod	1.10f	Bnclient.dll	22	?WriteDefaultGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.10f	Bnclient.dll	23	QueryInterface
lod	1.10s_Beta_2	Bnclient.dll	1	??4BNGatewayAccess@@QAEAAV0@ABV0@@Z
lod	1.10s_Beta_2	Bnclient.dll	2	?CurGateway@BNGatewayAccess@@QAGHXZ
lod	1.10s_Beta_2	Bnclient.dll	3	?Name@BNGatewayAccess@@QAGPADH@Z
lod	1.10s_Beta_2	Bnclient.dll	4	?NumGateways@BNGatewayAccess@@QAGHXZ
lod	1.10s_Beta_2	Bnclient.dll	5	?Realm@BNGatewayAccess@@QAGPADH@Z
lod	1.10s_Beta_2	Bnclient.dll	6	?SetCurGateway@BNGatewayAccess@@QAGXH@Z
lod	1.10s_Beta_2	Bnclient.dll	7	QueryInterface
lod	1.11	Bnclient.dll	1	??4BNGatewayAccess@@QAEAAV0@ABV0@@Z
lod	1.11	Bnclient.dll	2	?CurGateway@BNGatewayAccess@@QAGHXZ
lod	1.11	Bnclient.dll	3	?DNS@BNGatewayAccess@@QAGPADH@Z
lod	1.11	Bnclient.dll	4	?FindKey@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.11	Bnclient.dll	5	?FindSection@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.11	Bnclient.dll	6	?GMT@BNGatewayAccess@@QAGHH@Z
lod	1.11	Bnclient.dll	7	?GetBattlenetGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.11	Bnclient.dll	8	?GetBattlenetRealmsList@BNGatewayAccess@@AAEXXZ
lod	1.11	Bnclient.dll	9	?GetGatewayList@BNGatewayAccess@@AAEXPBD@Z
lod	1.11	Bnclient.dll	10	?GetSystemTimeZone@BNGatewayAccess@@AAEHXZ
lod	1.11	Bnclient.dll	11	?Load@BNGatewayAccess@@QAGXXZ
lod	1.11	Bnclient.dll	12	?Name@BNGatewayAccess@@QAGPADH@Z
lod	1.11	Bnclient.dll	13	?Nth@BNGatewayAccess@@AAEPADH@Z
lod	1.11	Bnclient.dll	14	?NumGateways@BNGatewayAccess@@QAGHXZ
lod	1.11	Bnclient.dll	15	?PickClosestZone@BNGatewayAccess@@AAEXH@Z
lod	1.11	Bnclient.dll	16	?Realm@BNGatewayAccess@@QAGPADH@Z
lod	1.11	Bnclient.dll	17	?SaveAndUnload@BNGatewayAccess@@QAGXXZ
lod	1.11	Bnclient.dll	18	?SetCurGateway@BNGatewayAccess@@QAGXH@Z
lod	1.11	Bnclient.dll	19	?SkipEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.11	Bnclient.dll	20	?SkipToEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.11	Bnclient.dll	21	?UpdateGatewaysFromIni@BNGatewayAccess@@QAGXPAD@Z
lod	1.11	Bnclient.dll	22	?WriteDefaultGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.11	Bnclient.dll	23	QueryInterface
lod	1.11b	Bnclient.dll	1	??4BNGatewayAccess@@QAEAAV0@ABV0@@Z
lod	1.11b	Bnclient.dll	2	?CurGateway@BNGatewayAccess@@QAGHXZ
lod	1.11b	Bnclient.dll	3	?DNS@BNGatewayAccess@@QAGPADH@Z
lod	1.11b	Bnclient.dll	4	?FindKey@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.11b	Bnclient.dll	5	?FindSection@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.11b	Bnclient.dll	6	?GMT@BNGatewayAccess@@QAGHH@Z
lod	1.11b	Bnclient.dll	7	?GetBattlenetGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.11b	Bnclient.dll	8	?GetBattlenetRealmsList@BNGatewayAccess@@AAEXXZ
lod	1.11b	Bnclient.dll	9	?GetGatewayList@BNGatewayAccess@@AAEXPBD@Z
lod	1.11b	Bnclient.dll	10	?GetSystemTimeZone@BNGatewayAccess@@AAEHXZ
lod	1.11b	Bnclient.dll	11	?Load@BNGatewayAccess@@QAGXXZ
lod	1.11b	Bnclient.dll	12	?Name@BNGatewayAccess@@QAGPADH@Z
lod	1.11b	Bnclient.dll	13	?Nth@BNGatewayAccess@@AAEPADH@Z
lod	1.11b	Bnclient.dll	14	?NumGateways@BNGatewayAccess@@QAGHXZ
lod	1.11b	Bnclient.dll	15	?PickClosestZone@BNGatewayAccess@@AAEXH@Z
lod	1.11b	Bnclient.dll	16	?Realm@BNGatewayAccess@@QAGPADH@Z
lod	1.11b	Bnclient.dll	17	?SaveAndUnload@BNGatewayAccess@@QAGXXZ
lod	1.11b	Bnclient.dll	18	?SetCurGateway@BNGatewayAccess@@QAGXH@Z
lod	1.11b	Bnclient.dll	19	?SkipEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.11b	Bnclient.dll	20	?SkipToEOL@BNGatewayAccess@@AAEPADPAD0@Z
lod	1.11b	Bnclient.dll	21	?UpdateGatewaysFromIni@BNGatewayAccess@@QAGXPAD@Z
lod	1.11b	Bnclient.dll	22	?WriteDefaultGatewayList@BNGatewayAccess@@AAEXXZ
lod	1.11b	Bnclient.dll	23	QueryInterface
lod	1.12a	Bnclient.dll	1	??4BNGatewayAccess@@QAEAAV0@ABV0@@Z
lod	1.12a	Bnclient.dll	2	?CurGateway@BNGatewayAccess@@QAGHXZ
lod	1.12a	Bnclient.dll	3	?DNS@BNGatewayAccess@@QAGPADH@Z
